id,latitude,longitude,room_type,first_year,last_year
1043348,52.35974,4.94089,Entire home/apt,2013.0,2020.0
1044448,52.36181,4.91856,Entire home/apt,2013.0,2025.0
1044452,52.38912,4.87907,Entire home/apt,2013.0,2025.0
1047746,52.36227,4.92893,Entire home/apt,2013.0,2025.0
1057494,52.34746,4.87559,Private room,2013.0,2025.0
1068565,52.36255,4.976,Entire home/apt,2013.0,2025.0
1071414,52.35764,4.9067,Entire home/apt,2013.0,2025.0
1085099,52.37839,4.84853,Entire home/apt,2013.0,2025.0
1086763,52.36256,4.89809,Private room,2014.0,2025.0
1088859,52.36688,4.87684,Entire home/apt,2013.0,2025.0
1102846,52.36462,4.90399,Entire home/apt,2013.0,2025.0
1105128,52.3735,4.90688,Private room,2013.0,2025.0
1105924,52.35381317138672,4.941221237182617,Entire home/apt,2013.0,2025.0
1113862,52.35174,4.89701,Entire home/apt,2016.0,2020.0
1116446,52.37871,4.84688,Private room,2013.0,2025.0
1120077,52.37784,4.86178,Entire home/apt,2016.0,2022.0
1132247,52.39018,4.88716,Entire home/apt,2013.0,2025.0
1134823,52.37182,4.87565,Entire home/apt,2016.0,2024.0
1145140,52.3537,4.88632,Entire home/apt,2016.0,2025.0
1145866,52.37802,4.84513,Private room,2013.0,2025.0
1149289,52.3702,4.92103,Entire home/apt,2013.0,2025.0
1149380,52.31774,4.94647,Private room,2013.0,2025.0
1149694,52.38231,4.84866,Entire home/apt,2013.0,2020.0
1155386,52.34227,4.91217,Entire home/apt,2013.0,2024.0
1158865,52.371,4.87158,Entire home/apt,2013.0,2025.0
1159534,52.36207,4.88948,Entire home/apt,2013.0,2024.0
1162769,52.35823,4.92035,Entire home/apt,2013.0,2024.0
1174506,52.35043,4.90079,Entire home/apt,2013.0,2025.0
1182421,52.39259,4.91565,Entire home/apt,2021.0,2025.0
1190198,52.35372,4.85028,Entire home/apt,2013.0,2016.0
1195666,52.36718,4.87849,Entire home/apt,2013.0,2025.0
1196088,52.38827,4.94617,Entire home/apt,2013.0,2025.0
1201747,52.36268,4.87346,Entire home/apt,2013.0,2024.0
1201952,52.3639,4.93817,Entire home/apt,2015.0,2019.0
1223171,52.367088,4.863511,Private room,2013.0,2025.0
1225622,52.35936,4.86001,Entire home/apt,2013.0,2025.0
1234387,52.355133096636784,4.879653035660964,Entire home/apt,2023.0,2025.0
1236227,52.36442,4.88121,Entire home/apt,2013.0,2025.0
1246242,52.39238,4.92899,Entire home/apt,2014.0,2025.0
1260229,52.38481,4.89244,Entire home/apt,2014.0,2025.0
1262157,52.35749,4.87699,Entire home/apt,2013.0,2025.0
1267645,52.36893,4.9174,Entire home/apt,2013.0,2020.0
1271700,52.36062,4.86901,Entire home/apt,2013.0,2025.0
1272352,52.37537,4.86019,Private room,2013.0,2025.0
1299652,52.35531,4.89116,Entire home/apt,2013.0,2025.0
1303321,52.35433,4.89863,Private room,2013.0,2025.0
1308382,52.36518,4.86652,Entire home/apt,2014.0,2022.0
1311373,52.37108,4.87389,Entire home/apt,2013.0,2024.0
1323521,52.37843,4.87515,Entire home/apt,2014.0,2019.0
1331157,52.34861,5.00784,Entire home/apt,2015.0,2025.0
1338064,52.35938,4.93618,Private room,2015.0,2016.0
1350096,52.35719,4.92193,Private room,2013.0,2025.0
1350246,52.35719,4.92193,Private room,2013.0,2025.0
1358042,52.38251,4.96577,Private room,2013.0,2025.0
1364013,52.36055,4.8532,Entire home/apt,2014.0,2025.0
1366058,52.38295,4.9152,Entire home/apt,2013.0,2025.0
1375601,52.36104,4.85778,Private room,2022.0,2023.0
1375612,52.39508,4.99186,Private room,2013.0,2025.0
