id,latitude,longitude,room_type,first_year,last_year
227846,48.89043,2.34727,Entire home/apt,2017.0,2025.0
248869,48.89323,2.32303,Entire home/apt,2018.0,2023.0
108591,48.8742,2.297,Entire home/apt,2015.0,2025.0
252049,48.85395,2.37586,Entire home/apt,2016.0,2019.0
372879,48.83593,2.35108,Entire home/apt,2017.0,2025.0
398860,48.86922,2.35445,Entire home/apt,2016.0,2025.0
413159,48.86822,2.38788,Private room,2019.0,2019.0
458673,48.84609,2.26211,Entire home/apt,2024.0,2024.0
419747,48.84737,2.37732,Entire home/apt,2018.0,2018.0
463726,48.85249,2.36294,Entire home/apt,2015.0,2025.0
467782,48.89136,2.34171,Private room,2016.0,2017.0
533399,48.87472,2.28052,Entire home/apt,2022.0,2025.0
593465,48.88086,2.294,Entire home/apt,2015.0,2024.0
536653,48.86212,2.28226,Entire home/apt,2018.0,2024.0
474612,48.86572,2.38272,Entire home/apt,2015.0,2025.0
537970,48.82398,2.35729,Entire home/apt,2017.0,2017.0
546099,48.86649,2.3975,Entire home/apt,2015.0,2025.0
605335,48.87981,2.3585,Entire home/apt,2015.0,2024.0
606408,48.88038,2.33671,Entire home/apt,2015.0,2019.0
607141,48.88868129999999,2.3194354,Entire home/apt,2024.0,2025.0
614087,48.86904,2.28189,Entire home/apt,2018.0,2025.0
615963,48.87027,2.37667,Entire home/apt,2015.0,2025.0
509663,48.87582,2.37349,Entire home/apt,2022.0,2023.0
510375,48.84102,2.3297,Entire home/apt,2015.0,2024.0
618419,48.86698,2.38318,Entire home/apt,2016.0,2022.0
618641,48.85358,2.37578,Private room,2015.0,2025.0
561619,48.87335,2.40219,Private room,2025.0,2025.0
666993,48.87279,2.37964,Private room,2017.0,2025.0
566524,48.84313,2.3521,Entire home/apt,2016.0,2016.0
635408,48.89624,2.32763,Entire home/apt,2023.0,2024.0
636309,48.88433,2.36534,Private room,2015.0,2015.0
636669,48.85921,2.383,Private room,2018.0,2019.0
637936,48.88932,2.35387,Entire home/apt,2015.0,2015.0
639454,48.85289001464844,2.3520760536193848,Entire home/apt,2019.0,2022.0
681316,48.86832,2.28858,Entire home/apt,2018.0,2025.0
643442,48.87653,2.39018,Entire home/apt,2015.0,2016.0
652430,48.85377,2.3799,Entire home/apt,2015.0,2025.0
655567,48.862137,2.349403,Entire home/apt,2016.0,2024.0
656405,48.86294,2.3676,Entire home/apt,2017.0,2019.0
698787,48.87165069580078,2.381072998046875,Entire home/apt,2016.0,2025.0
583723,48.86874,2.37856,Entire home/apt,2022.0,2024.0
586024,48.88579,2.33648,Entire home/apt,2022.0,2024.0
713329,48.85015,2.28779,Private room,2015.0,2025.0
809731,48.83883,2.28954,Entire home/apt,2017.0,2024.0
716530,48.87357,2.40377,Entire home/apt,2025.0,2025.0
