id,latitude,longitude,room_type,first_year,last_year
2926905,41.39146,2.15542,Entire home/apt,2016.0,2025.0
2932168,41.40055465698242,2.140552043914795,Private room,2021.0,2025.0
2948832,41.41584,2.21785,Private room,2023.0,2024.0
2952788,41.39639,2.16565,Entire home/apt,2015.0,2025.0
2984409,41.40589,2.19415,Private room,2015.0,2025.0
2984892,41.39487,2.15801,Private room,2023.0,2024.0
3028211,41.4038,2.15599,Entire home/apt,2018.0,2019.0
3036626,41.3865,2.17445,Entire home/apt,2015.0,2023.0
3077643,41.38511,2.17931,Private room,2016.0,2016.0
3097242,41.38677,2.16015,Entire home/apt,2017.0,2025.0
3097333,41.38625,2.16023,Entire home/apt,2016.0,2025.0
3097481,41.38482,2.16199,Entire home/apt,2016.0,2025.0
3097541,41.38642,2.16195,Entire home/apt,2017.0,2025.0
3097665,41.385,2.16059,Entire home/apt,2017.0,2025.0
3099145,41.38824,2.16378,Entire home/apt,2016.0,2025.0
3110029,41.39207,2.17156,Entire home/apt,2016.0,2025.0
3110443,41.39186,2.1715,Entire home/apt,2015.0,2025.0
3110723,41.39249,2.17202,Entire home/apt,2015.0,2025.0
3126493,41.38878,2.16283,Private room,2015.0,2025.0
3172525,41.39223,2.17017,Entire home/apt,2016.0,2025.0
3172654,41.39325,2.1706,Entire home/apt,2016.0,2025.0
3173095,41.39424,2.17023,Entire home/apt,2016.0,2025.0
3180085,41.39236,2.1712,Entire home/apt,2016.0,2025.0
3180157,41.39236,2.17143,Entire home/apt,2016.0,2025.0
3189694,41.37357,2.16402,Entire home/apt,2015.0,2025.0
3202973,41.411004793699895,2.1555364263408694,Entire home/apt,2023.0,2025.0
3228173,41.37734,2.16273,Entire home/apt,2015.0,2025.0
3232397,41.39445,2.15518,Entire home/apt,2018.0,2025.0
3243398,41.37387,2.16647,Entire home/apt,2017.0,2025.0
3255204,41.40208,2.15737,Entire home/apt,2015.0,2025.0
3257033,41.39515,2.16415,Entire home/apt,2017.0,2025.0
3261417,41.37297,2.16079,Entire home/apt,2020.0,2025.0
3292332,41.40053,2.19454,Private room,2015.0,2015.0
3328222,41.4054696,2.1759706,Entire home/apt,2015.0,2025.0
3340178,41.38393,2.13893,Entire home/apt,2016.0,2025.0
3340494,41.40251,2.16859,Entire home/apt,2015.0,2023.0
3349453,41.38776,2.15221,Entire home/apt,2015.0,2025.0
3358168,41.41728,2.19651,Entire home/apt,2015.0,2025.0
3370188,41.3797,2.16173,Entire home/apt,2015.0,2025.0
3376510,41.37227,2.14657,Entire home/apt,2018.0,2025.0
3393502,41.39722,2.1748,Entire home/apt,2015.0,2025.0
3427801,41.40277,2.15862,Entire home/apt,2021.0,2025.0
3431564,41.41169,2.17721,Entire home/apt,2015.0,2025.0
3444281,41.38219,2.14734,Private room,2017.0,2017.0
3454239,41.37225,2.14614,Entire home/apt,2018.0,2025.0
3474270,41.37239,2.14876,Entire home/apt,2018.0,2025.0
3475121,41.37129211425781,2.146605968475342,Entire home/apt,2018.0,2025.0
3481102,41.39264,2.17332,Private room,2018.0,2025.0
3481808,41.40452,2.1786,Entire home/apt,2015.0,2025.0
3485918,41.38891,2.16086,Private room,2015.0,2025.0
3495408,41.4023,2.17181,Entire home/apt,2018.0,2025.0
3496538,41.40875,2.14848,Private room,2015.0,2025.0
3503343,41.37335,2.13423,Private room,2017.0,2017.0
3507362,41.42693,2.17847,Entire home/apt,2016.0,2025.0
3508191,41.42662,2.17842,Entire home/apt,2015.0,2025.0
3525106,41.3843,2.16255,Entire home/apt,2015.0,2025.0
3536717,41.38576,2.1473,Private room,2015.0,2017.0
3556913,41.40484,2.14139,Entire home/apt,2016.0,2025.0
3590912,41.39442,2.14575,Entire home/apt,2015.0,2025.0
3604142,41.40608,2.17166,Entire home/apt,2015.0,2025.0
3652362,41.40394,2.17105,Entire home/apt,2015.0,2025.0
3652628,41.40444,2.17247,Entire home/apt,2015.0,2025.0
3671014,41.37658,2.15578,Entire home/apt,2015.0,2025.0
3684919,41.4132,2.15627,Entire home/apt,2015.0,2025.0
3699971,41.37898,2.16443,Private room,2017.0,2017.0
3705617,41.38337,2.17737,Private room,2015.0,2016.0
3717522,41.38884,2.17754,Private room,2017.0,2017.0
3732820,41.38667,2.16701,Entire home/apt,2015.0,2025.0
3744235,41.38226,2.1617,Entire home/apt,2015.0,2022.0
3744593,41.385,2.15795,Entire home/apt,2015.0,2025.0
3765986,41.378,2.12506,Private room,2016.0,2016.0
3787050,41.43027,2.16771,Private room,2015.0,2019.0
3796102,41.39744,2.15716,Entire home/apt,2015.0,2025.0
3796288,41.39843,2.1715,Entire home/apt,2015.0,2023.0
3797696,41.39744,2.15716,Entire home/apt,2015.0,2025.0
3797831,41.39744,2.15716,Entire home/apt,2015.0,2025.0
3797915,41.39744,2.15716,Entire home/apt,2015.0,2025.0
3846956,41.42977,2.17078,Private room,2015.0,2019.0
3855119,41.41625,2.16001,Entire home/apt,2015.0,2025.0
3871145,41.39589,2.16008,Entire home/apt,2017.0,2023.0
3893916,41.4068587,2.1788857,Private room,2025.0,2025.0
