name,latitude,longitude,room_type,price
Quiet apartment by canals 75m2,52.360801696777344,4.913571834564209,Entire home/apt,315.0
Eric's Place,52.38858,4.88545,Entire home/apt,161.0
Modern one bedroom apartment with cat in De Pijp,52.35354,4.88872,Entire home/apt,
Semi Souterrain Double,52.37013,4.87892,Private room,
Souterrain Triple Room,52.37045,4.87908,Private room,
Semi Souterrain Twin,52.3706,4.88033,Private room,
"Artistic apartment, with 2 balconies & home-office",52.37829,4.84639,Entire home/apt,
Beautiful Private Apartment City Center,52.367729,4.87417,Entire home/apt,
Karakteristiek huis midden in Amsterdam centrum.,52.37641,4.89078,Entire home/apt,
Ideal location 2 bed Apartment Amsterdam Oud-West,52.36836,4.85206,Private room,
60m2 loft on Prinsengracht with garden,52.37056,4.88335,Entire home/apt,
quiet and colorful apartment in amsterdam noord,52.38482,4.91927,Entire home/apt,
Modern house with garden in Amsterdam,52.34408,4.82678,Entire home/apt,
Stylish apartment next to Vondelpark in Amsterdam,52.35863,4.85644,Entire home/apt,
Modern Condo right at the beautiful Westerpark,52.38322,4.85242,Entire home/apt,
Lovely family home with garden near city centre,52.3947,4.92883,Entire home/apt,
Lovely townhouse in Amsterdam East,52.35286,4.93355,Entire home/apt,
Zeer luxe appartement in Amsterdam-Zuid,52.34952,4.87826,Entire home/apt,451.0
Charming apartment in De Pijp with roof terrace,52.35,4.88752,Entire home/apt,405.0
Boutique room very close to Museumkwartier,52.356327,4.889801,Private room,157.0
RedLight District - Private Smokers Friendly Studi,52.3746,4.89685,Private room,168.0
RedLight District - Smokers Friendly Private Studi,52.3746,4.89685,Private room,168.0
★ 5BR | 2.5 BATH | FAMILY FRIENDLY | AMSTERDAM ★,52.36089,4.85565,Entire home/apt,
★ 2BR ★ 4P ★ LUXURIOUS APARTMENT ★ RIVER VIEWS ★,52.35439,4.90417,Entire home/apt,380.0
Cozy Apartment with King Bed and Balcony,52.38166,4.86958,Entire home/apt,
Nice Apartment with jacuzzi near Vondelpark,52.36074,4.86338,Entire home/apt,
Bright apartment in center with rooftop & balcony,52.36315,4.9336,Entire home/apt,
Citiez Hotel Amsterdam: Small Double Room,52.35831,4.80335,Private room,132.0
Luxury Amsterdam Houseboat + Private Green Garden,52.38591,4.87836,Entire home/apt,
"Colourful 210m2 family home + garden, Free parking",52.2928,4.99254,Entire home/apt,
Design apartment 2 bedrooms 10min from the centre,52.37925,4.85038,Entire home/apt,
Cosy apartment in the city centre of  Amsterdam,52.36906,4.92839,Entire home/apt,
"Lovely luxurious 42m2 studio in ""9 Streets""",52.37023162841797,4.88633394241333,Entire home/apt,223.0
Luxury family villa in central Amsterdam,52.35973,4.87784,Entire home/apt,602.0
Citiez Hotel Amsterdam: Cozy Queen Room,52.36023,4.80476,Private room,128.0
Citiez Hotel Amsterdam: Urban Twin Room,52.36008,4.80485,Private room,142.0
Citiez Hotel Amsterdam: Small Triple Room,52.35987,4.80488,Private room,168.0
Citiez Hotel Amsterdam: Small Family Room,52.35896,4.80313,Private room,182.0
125m2 fully equipped modern apartment next to park,52.36323,4.8444,Entire home/apt,
Perfect city apartment in Amsterdam Oost,52.364,4.93945,Entire home/apt,
★ 3BR | 2BATH | APT (140m2) CENTER | MUSEUMPLEIN ★,52.36382,4.87341,Entire home/apt,
Spacious apartment in the lovely 'Pijp',52.35713,4.89075,Entire home/apt,
"Rijtjeshuis nabij natuur, cultuur en binnenstad.",52.41789,4.90037,Entire home/apt,
Private room in quiet parkside neighborhood.,52.37389,4.82157,Private room,89.0
Cosy Famliy home with in vibrant street,52.39133071899414,4.87790584564209,Entire home/apt,
Little palace in golden west,52.36484909057617,4.875428199768066,Entire home/apt,442.0
Beautiful splitlevel familyhome with free parking,52.348686,4.783513,Entire home/apt,
Family appartment with garden,52.34284,4.89175,Entire home/apt,
Comfortable room in quiet parkside neighborhood,52.37554,4.82136,Private room,88.0
Charming apartment Amsterdam Center,52.36638,4.87174,Entire home/apt,
"Ideal for families, 1 double, 2 single beds",52.379234,4.890298,Private room,546.0
Retro Apartment in the heart of Amsterdam,52.38375,4.87037,Entire home/apt,
Modern en Zonnig Appartement 10 min van centrum,52.3745069,4.965133,Entire home/apt,171.0
Beautiful apartment in De Pijp,52.35254,4.90572,Entire home/apt,
Big apartment surrounded by nature in Amsterdam,52.32566,4.97411,Entire home/apt,129.0
Lovely 3-bedroom family apartment in Amsterdam.,52.36124,4.86457,Entire home/apt,
Design appartement with 3 terraces,52.35379,4.92832,Entire home/apt,
The Lighthouse with Hot Tub,52.38108082524378,4.7801140910868325,Private room,282.0
Cosy apartment for two in Old-West Amsterdam,52.36114,4.86296,Entire home/apt,
Spacious floor appartement with garden,52.34593,4.90871,Entire home/apt,500.0
Bright lovely 1 bedroom apartment in Amsterdam,52.35514,4.87259,Entire home/apt,157.0
Cozy bohemian appartment,52.35416,4.84877,Entire home/apt,
Cozy full apartment close to Vondelpark,52.35191,4.855,Entire home/apt,
Nice well-accessible gastsuite/studio in Amsterdam,52.383728,4.835395,Private room,
Great apartment close to Vondelpark! ask weekly,52.36043423632925,4.866624449992679,Entire home/apt,
Spacious two floor apartment in Amsterdam Ijburg,52.35331,5.00039,Entire home/apt,129.0
Private loft next @Vondelpark with PRIVATE parking,52.35945194684348,4.861792612512684,Private room,204.0
Niet beschikbaar,52.37935,4.97362,Private room,
The Hideout | Private Field cabin,52.38140548827951,4.777866923641556,Private room,170.0
Modern & Spacious luxury apartment in Willemspark,52.353836,4.862289,Entire home/apt,420.0
Sunny Jordaan - Apartment with Balcony,52.37964,4.88193,Entire home/apt,300.0
Groundfloor apartment in ‘De Pijp’ with garden,52.3535,4.90065,Entire home/apt,214.0
The Wikkel | Iconisch Field Cabin,52.3814,4.77799,Private room,222.0
Family house with garden,52.3507109,4.829931999999999,Entire home/apt,244.0
Boardwalk Suite,52.38098,4.7781,Private room,148.0
The Barn | Private Field cabin with wood stove,52.38056,4.77851,Private room,
Spacious Maisonette + Roof Terrace @ City Center,52.36204,4.90949,Entire home/apt,
Cozy house with the garden,52.36716,4.83864,Entire home/apt,
Charming Appartement West with huge balcony,52.37603,4.85861,Entire home/apt,200.0
Quiet and cozy flat next to Westerpark,52.38543616727026,4.871952249770417,Entire home/apt,
Unieke studio in woonboot in het stadse groen,52.340633,4.848581,Entire home/apt,115.0
Lovely home away from home in trendy EastAmsterdam,52.36015,4.928,Entire home/apt,
Maisonnette in Amsterdam noord,52.39808590659473,4.913595083662881,Entire home/apt,
Private Room in Amsterdam East,52.35511,4.93064,Private room,98.0
Homestead Amsterdan,52.38891,4.96166,Private room,
Cozy studio in Amsterdam,52.376842,4.844639,Entire home/apt,
AMAZING PRIVATE LUXURY BOAT ACCOMMODATION!,52.35278,5.00673,Entire home/apt,420.0
"Family apartment with garden, spacious and light",52.3607,4.86066,Entire home/apt,
Bright 1BR apartment (with balcony),52.3814924380988,4.806540504101498,Entire home/apt,187.0
"Luxurious, spacious and trendy 1-bed apartment",52.37075,4.87337,Entire home/apt,
Nicely styled apartment in a quiet neighbourhood,52.38037,4.86956,Entire home/apt,145.0
Spacious family apartment (lovely cat included),52.38165,4.87645,Entire home/apt,
Modern apartment in Bos & Lommer Amsterdam,52.38223,4.84905,Entire home/apt,
Spacious green paradise house 15 min bike to CS,52.40234,4.90851,Entire home/apt,
NEW! Boutique apartment Eelhouse @Jordaan,52.37837,4.88365,Private room,146.0
Beautiful spacious sustainable house boat.,52.39368,4.90507,Entire home/apt,248.0
Schitterend Loft in Amsterdam,52.38083427964615,4.885592325105073,Entire home/apt,252.0
New Amsterdam Style,52.36304,4.83839,Entire home/apt,181.0
Studio Amsterdam Zuid,52.3526,4.88094,Entire home/apt,
Heerlijk appartement vlakbij vondelpark,52.35867,4.86025,Entire home/apt,
Lovely house with garden in Amsterdam City Centre,52.36267,4.90526,Entire home/apt,
★ STYLISH & SPACIOUS 2BR APT. | SUNNY TERRACE ★,52.36195,4.85566,Entire home/apt,
Charming apt with beautiful garden @ de Pijp,52.35167,4.89144,Entire home/apt,170.0
Sunny & spacious flat AMS West,52.3803,4.84923,Entire home/apt,153.0
Spacious apartment near Vondelpark,52.36421,4.85404,Entire home/apt,350.0
"Beautiful apartment with roof terrace, sun all day",52.35431,4.92693,Entire home/apt,110.0
Stunning Canal View Aprt: AmsterdamWatersideLoft,52.36887,4.89562,Entire home/apt,600.0
Stylish couple’s appartment at Vondelpark,52.35733,4.85953,Entire home/apt,
Stylish 1 bedroom apartment close to city & park,52.38925,4.87587,Entire home/apt,
Bright 2.5BR Retreat with Sunny Loggia in De Pijp,52.35113,4.89925,Entire home/apt,
Nordic design 2-bedroom apartment in Amsterdam,52.3752,4.87087,Entire home/apt,
Lovely 1 bedroom apartment in Amsterdam,52.34305,4.90372,Entire home/apt,
Stunning High End Studio,52.34434,4.79201,Entire home/apt,
Light and spacious apartment with sunny balcony,52.37247,4.86209,Entire home/apt,
Design apartment with rooftop terrace,52.36325,4.86659,Entire home/apt,
Lovely 2-bedroom apartment w/ rooftop and bathtub,52.36439,4.93306,Entire home/apt,
Apartment Amsterdam West - canal view,52.36571,4.87566,Entire home/apt,
Great apartment with bath near Vondelpark,52.35936,4.86051,Entire home/apt,
Getaway in a trendy & cozy apartment in Amsterdam,52.36943,4.85127,Entire home/apt,250.0
Private studio in Jordaan area  for 1-3 persons,52.37941,4.88221,Private room,89.0
"Cozy 1BR apartment in the hippest Amsterdam neighborhood, De Pijp!",52.35341,4.90081,Entire home/apt,
Beautiful spacious apartment in Amsterdam East,52.3594,4.92598,Entire home/apt,171.0
Beautiful appartment in the city center,52.3727,4.88769,Entire home/apt,
Complete apartment 2 stories-Spacious & sunlit,52.383,4.88317,Entire home/apt,
Cosy studio apartment in the Jordaan city centre,52.37352,4.88102,Entire home/apt,
Cozy home with workstation 5' from canals/Jordaan,52.38293,4.87464,Entire home/apt,207.0
Modern apartment in centre,52.35914,4.90828,Entire home/apt,224.0
"Watervilla Amsterdam, sustainable, luxurious",52.39626,4.90543,Entire home/apt,
Spacious apartment in the east-side of Amsterdam,52.35496,4.92972,Entire home/apt,
"Beautiful, light and spacious apartment Vondelpark",52.36261,4.85446,Entire home/apt,
Beautiful appartment in a great location,52.36581,4.94216,Entire home/apt,
Design House | 250m2 | Roof Terrace | Great 4 Kids,52.37257,4.94963,Entire home/apt,
Fijn appartement in Amsterdam-West,52.37798591170424,4.8550922814872655,Entire home/apt,147.0
★ LUXURIOUS & SPACIOUS | 2BR | PERFECT LOCATION ★,52.35779,4.90768,Entire home/apt,
"Lovely 1-bedroom + study, balcony, modern finishes",52.38064,4.84886,Entire home/apt,
Madīnat al-zahrā - Private room - Parking,52.30342,4.96759,Private room,57.0
Eco-friendly Double Room in an unique location,52.38534,4.87453,Private room,248.0
Maxim’s,52.35311,4.94076,Private room,
Design sunny Canal house + balcony near Vondelpark,52.35997,4.85702,Entire home/apt,
"Knuffel, the Ultimate Camper Experience",52.37858,4.87147,Entire home/apt,
Amsterdam Houseboat oposite ZOO Artis,52.36721,4.91655,Entire home/apt,1401.0
Cozy apartment in lovely street next to Vondelpark,52.36176,4.85603,Entire home/apt,270.0
Modern studio close to the city center,52.38524,4.87023,Entire home/apt,149.0
BEAUTIFUL HOUSEBOAT AT AN UNIQUE LOCATION,52.40041,4.90249,Entire home/apt,
Modern appartement in 'de Pijp' with balcony,52.35057,4.90723,Entire home/apt,
Prachtig appartement in centrum Jordaan 62m2,52.37523,4.88006,Entire home/apt,240.0
"High-end, spacious apartment with roof terrace",52.36218,4.85641,Entire home/apt,550.0
Top floor apartment at Westerpark and Jordaan,52.38127,4.87039,Entire home/apt,100.0
Stylish sunny appartment - Pijp/Rivierenbuurt,52.3426,4.89477,Entire home/apt,
Luxurious apartment in city center with patio,52.37792,4.87703,Entire home/apt,225.0
sunny and spacious apartment in central Amsterdam,52.36341,4.85707,Entire home/apt,280.0
Lovely house with rooftop terrace near Westerpark,52.38236,4.86868,Entire home/apt,
Midtown Twin Studio,52.36881,4.87452,Private room,125.0
Charming and UNIQUE houseboat in Amsterdam centre,52.35934,4.89554,Entire home/apt,
Lovely 1 bedroom 2fl apartment near citycenter,52.3806,4.877605,Entire home/apt,
Lovely spacious flat with garden in Amsterdam,52.4064,4.89693,Entire home/apt,
Dream location on the water #NDSM Amsterdam,52.41149,4.90112,Entire home/apt,
Canal View 2-bedroom apartment,52.39024,4.88452,Entire home/apt,189.0
Loft in Amsterdam,52.36682,4.86808,Entire home/apt,
Beautiful spacious apt near Vondelpark | 140m2,52.34955,4.8449,Entire home/apt,
120M2 Luxe & zeer compleet 2 BDR+bubbelbad & sonos,52.39757,4.90622,Entire home/apt,
NEW! Studio apartment Eelhouse @Jordaan,52.37866,4.88199,Private room,215.0
Stylish ground floor apartment in trendy De Pijp,52.35364,4.9004,Entire home/apt,
House with garden on the south,52.35248,4.82902,Entire home/apt,
"Bright, Modern 2 Bedroom Apartment with Balcony",52.37665,4.85712,Entire home/apt,
Large modern inner city apartment,52.36937,4.91548,Entire home/apt,
Waterwoning Amsterdam met eigen aanlegsteiger,52.34958724796101,5.003227606146886,Entire home/apt,317.0
Sunny appartement with roofterrace close to centre,52.37801,4.85492,Entire home/apt,
Full appartment next to the center of Amsterdam,52.36684,4.85501,Entire home/apt,
Complete woning in Amsterdam Zuidoost,52.32452,4.98268,Entire home/apt,290.0
Beautiful 1BR Apartment @ Jordaan (City Center),52.37786102294922,4.887063980102539,Entire home/apt,
Bb 1971 Hazenstraat shared bathroom,52.36912,4.88,Private room,95.0
Nice apartment in a quiet place in Amsterdam,52.29158,4.96788,Entire home/apt,
Remote working in one of Amsterdam's hippest areas,52.35256,4.91419,Entire home/apt,
Cute apartment in the lovely Pijp area!,52.35016,4.89485,Entire home/apt,
Tiny house in the heart of the “Jordaan”,52.3729,4.87582,Entire home/apt,
"Spacious, stylish apartment with big balcony",52.37295,4.83003,Entire home/apt,196.0
Palais Recup Circulair Studio,52.39723,4.90655,Entire home/apt,127.0
Maria's city center classis loft/condo vondelpark,52.36295,4.87654,Entire home/apt,315.0
"Amsterdam apartment,canal view,near Vondelpark",52.36115,4.8514,Entire home/apt,177.0
Luxurious Residence in Vondelpark/Museum District,52.35553,4.86991,Private room,204.0
★ NEW: LUXURIOUS 2BR HOME NEAR CENTER + GARDEN ★,52.3717,4.85972,Entire home/apt,263.0
"Luxe appartement, 2 dakterrassen in Amsterdam Oost",52.363235,4.936599,Entire home/apt,
Cozy Apartment in Amsterdam West,52.36584855939976,4.866429381072521,Entire home/apt,209.0
"Studio with private bathroom, kitchen and terrace",52.36839294433594,4.83302116394043,Private room,126.0
Amazing familyhome in green area near centre,52.38901,4.94464,Entire home/apt,275.0
"Modern 2BR Loft • City Views, Piano & Luxe Comfort",52.36303,4.88654,Entire home/apt,630.0
Amsterdam city garden,52.36655,4.86362,Entire home/apt,182.0
Nice and cosy apartment in Amsterdam Old-West,52.36121,4.85855,Entire home/apt,
Family house in the middle of Amsterdam and nature,52.4016,4.90668,Entire home/apt,257.0
Large 100m2 apt w/ canal view in city center,52.38513,4.88501,Entire home/apt,400.0
"Stylish, cozy apartment close to Westerpark",52.38013,4.8511,Entire home/apt,158.0
Gezellige woning aan het water dichtbij het strand,52.34784,5.01004,Entire home/apt,
Ruim en licht appartement met royaal dakterras,52.38011,4.87008,Entire home/apt,237.0
Lovely 2-bedroom Apartment in Amsterdam,52.36946,4.87403,Entire home/apt,
Unique and spacious family house in Amsterdam West,52.36361,4.82763,Entire home/apt,227.0
Shaneville,52.38929,4.87934,Entire home/apt,
"Bright flat, fabulous area - RAI",52.34696307252474,4.8919349435318775,Entire home/apt,
Spacious and trendy 2-br loft with huge terrace,52.37253,4.86003,Entire home/apt,
Canal  Duplex with Garden next to City Center,52.37224,4.87155,Entire home/apt,
Delightful Modern Houseboat with  sunny patio,52.36308,4.86862,Entire home/apt,400.0
Unique house with garden in Amsterdam,52.34539,4.8469,Entire home/apt,
3-bedroom serviced apartment in Amsterdam oud-west,52.36492,4.87445,Entire home/apt,
Stijlvolle kamer aan straat in centrum met privacy,52.36867,4.92468,Private room,194.0
Light and spacious apartment with canal view,52.36897,4.8564,Entire home/apt,392.0
Stijlvolle kamer aan tuin in centrum met privacy,52.36917,4.9224,Private room,158.0
Modern and bright apartment to share with host,52.37417,4.8374,Private room,66.0
Stylish Amsterdam Pad - whole apt to yourself!,52.37121,4.88651,Private room,503.0
Canal-side studio apartment in the Jordaan,52.37688,4.87811,Entire home/apt,
Appartement Amsterdam oost,52.363581166713736,4.940852299332619,Entire home/apt,269.0
Central luxurious stylish ground floor with garden,52.372997,4.870519,Entire home/apt,
city center - garden view,52.360924,4.898329,Private room,165.0
Verblijf met privé ingang en badkamers in kamers,52.36944,4.9204,Private room,365.0
Stylish Apartment with Outdoor Garden Space,52.35607,4.91955,Entire home/apt,217.0
Lovely 1-bed apartment Amsterdam Zuid,52.33084,4.87972,Entire home/apt,
Houseboat in Amsterdam: terras to swim/sup/relax,52.40413,4.90138,Private room,130.0
The Village Hideaway,52.38067,4.77847,Entire home/apt,273.0
Gezellig huisje op het erf van een bio boerderij.,52.40315,4.9618,Entire home/apt,230.0
Unique cosy Houseboat in Amsterdam Jordaan-area,52.38066,4.88232,Entire home/apt,
Cosy & sunny apartment. Perfect location!,52.36043,4.86221,Entire home/apt,228.0
1 bed-room apartment in Oost,52.36429,4.92562,Entire home/apt,
Cozy apartment with A/C,52.38117,4.88555,Entire home/apt,
Mooi appartement met tuin vlakbij oosterpark,52.35266,4.92079,Entire home/apt,
1 bed apartment with rooftop balcony skyline views,52.35612,4.89425,Entire home/apt,
Unieke waterwoning met uitzicht (Amsterdam-Noord),52.3941,4.90427,Entire home/apt,209.0
Nice apartment with Canal view,52.35519,4.88568,Entire home/apt,300.0
Unique Oasis in Vibrant Neighborhood,52.38939,4.9036,Entire home/apt,
Bright and modern apartment in the Old West,52.3669,4.86746,Entire home/apt,
Privé kamer in woonschip vlakbij Artis (centrum),52.36713,4.91524,Private room,108.0
"Lux Penthouse, rooftop & skylights (Center AMS)",52.3683,4.8673,Entire home/apt,310.0
Urban City Sky Sanctuary: Spacious Rooftop Gem,52.36229,4.94239,Entire home/apt,296.0
Modern appartement in het centrum van Amsterdam,52.37817,4.87729,Entire home/apt,
Stylish cosy apartment in Amsterdam city center,52.37796,4.85067,Entire home/apt,
Wildervanck Bed&Breakfast,52.36625,4.88654,Private room,170.0
DESIGN apartment in Amsterdam RAI,52.3453,4.89207,Entire home/apt,351.0
AMAZING urban jungle condo!,52.36781,4.85128,Entire home/apt,
Modern fully furnished studio,52.40821,4.91604,Entire home/apt,135.0
Romantic apartment in Amsterdam by the water,52.36842,4.85659,Entire home/apt,
Stylish 1 bedroom apartment with IJ view,52.38245,4.91599,Entire home/apt,145.0
Private Apartment in Amsterdam,52.32674,4.87778,Entire home/apt,
Unieke duurzame drijvende volledige woning,52.39359,4.90537,Entire home/apt,428.0
Double-floor apt with roof terrace in popular area,52.35372,4.90289,Entire home/apt,
Sunny Centrish Appartement + Private Garden & Cat,52.39088,4.87775,Entire home/apt,
"Spacious, sunny and luxury apartment in Amsterdam",52.3491,4.84657,Entire home/apt,220.0
"Renovated 84m2 apartment, close to central station",52.38911,4.87805,Entire home/apt,
"Suite 7 - Big sunny studio in 'de Pijp', Amsterdam",52.355644,4.89889,Private room,200.0
Amazing bedroom in an a lovely apartment,52.38412,4.8482,Private room,80.0
Lux and charming apt with balcony and roof deck,52.35952,4.92335,Entire home/apt,270.0
Prachtige woning in de stolp van de boerderij.,52.40418,4.95957,Entire home/apt,250.0
Beautiful family home in the centre of Amsterdam!,52.3616,4.87153,Entire home/apt,372.0
Galeforce One - Jordaan houseboat studio,52.38195,4.88886,Private room,179.0
Cosy and luxurious room with canal view,52.37265190220066,4.890061037039522,Private room,202.0
Executive Apartment Prince-Amsterdam,52.37451,4.88365,Entire home/apt,651.0
"Cosy home in the city center , Amsterdam",52.35353,4.89913,Entire home/apt,280.0
Loft in Amsterdam,52.35042,4.89697,Entire home/apt,
Beautifull home Amsterdam,52.42016,4.89575,Entire home/apt,281.0
"Room 66 - Spacious studio in 'de Pijp', Amsterdam",52.355656,4.898954,Private room,179.0
Brand NEW renovated apt. for 4 in city centre AMS!,52.365269,4.87544,Private room,
Characteristic and stylish apartment in de Jordaan,52.3714,4.87685,Entire home/apt,
Awesome apartment w/ garden by Jordaan area,52.37416,4.87463,Entire home/apt,
Complete house with garden in Amsterdam - De Pijp,52.34897,4.88751,Entire home/apt,351.0
"Spacious apartment in Centre, near Amstel river",52.3579,4.9079,Entire home/apt,234.0
Leuk en gezellig appartementje,52.36461,4.86104,Entire home/apt,
"2 Bedrooms, Terrace, BBQ, 2 floors 120m2",52.35179,4.85789,Entire home/apt,287.0
Townhouse in Historic Jordaan,52.3725169,4.8785378,Entire home/apt,
Huis met tuin in Amsterdam West,52.378570637192695,4.855414260272899,Entire home/apt,181.0
Beautiful studio in the city center of Amsterdam,52.35747,4.90799,Entire home/apt,
Beautiful apartment in Ams with 25m2 terrace!,52.35613,4.82896,Entire home/apt,
Modern renovated Apartment in south Amsterdam,52.32659,4.87897,Entire home/apt,113.0
Stylish apartment in the heart of Amsterdam,52.37322,4.88165,Entire home/apt,294.0
Bright 2P apartment with canal view in the Jordaan,52.37204,4.87514,Entire home/apt,333.0
Stylish Bos en Lommer Apartment with Sunset Views,52.37782,4.83732,Entire home/apt,
Stunning Residence in Vondelpark/Museum District,52.354507,4.870485,Private room,201.0
Watervilla Inspire –  Luxury & privacy,52.33735,4.91156,Entire home/apt,
"Spacious family home, 15min to center free parking",52.40365,4.91532,Entire home/apt,
Iconic design house (&garden!) in amazing location,52.36927216315436,4.863538105669737,Entire home/apt,
Lovely comfortable bed&breakfast with canal view,52.365943908691406,4.873654842376709,Private room,158.0
New apt in De Pijp with roof terrace!,52.35245,4.89183,Entire home/apt,
Beautiful Amsterdam appartment by the water,52.35224,4.81124,Entire home/apt,350.0
Luxurious Renovated Ground Floor Apartment,52.354771,4.851624,Entire home/apt,220.0
Spacious room in former bathhouse. Free parking,52.41131,4.88744,Private room,
Lovely apartment with large private patio,52.3627,4.92966,Entire home/apt,213.0
The Boutique Loft city center Amsterdam,52.36026,4.89683,Entire home/apt,299.0
Gezinshuis met tuin in hartje Amsterdam,52.36037,4.85411,Entire home/apt,
Cosy apartment in Amsterdam,52.33807,4.94273,Entire home/apt,
Lovely apartment with roofterrace  near center!,52.37632,4.86708,Entire home/apt,
Bright 2-Bedroom Apartment,52.362637,4.878065,Private room,679.0
"Super cosy and cute apartment in ""the Pijp""",52.357445,4.888616,Entire home/apt,
Sleeping under the Amsterdam Stars- Free Parking!,52.38525,4.95448,Entire home/apt,269.0
Cozy apartment close to the city center!,52.37272,4.87076,Entire home/apt,267.0
Beautiful private appartement close to the Jordaan,52.37503,4.8604,Entire home/apt,
Mini Apartment,52.34767,4.84606,Private room,154.0
@Plantage.interior,52.36666,4.91214,Entire home/apt,540.0
Charming 1 bedroom Apartment in Amsterdam Oud West,52.3628,4.86529,Entire home/apt,
"Spacious, central apartment with roof terrace",52.38513772697634,4.869387118170628,Entire home/apt,
Contemporary Large room Downtown,52.36909484863281,4.888916969299316,Private room,225.0
Luxurious spacious apt -Amsterdam city centre -2BR,52.38934,4.88073,Entire home/apt,413.0
Cute 2 bedroom apt with balcony,52.35322,4.90606,Entire home/apt,
Lovely 1-bedroom apartment with free parking,52.29166,4.97068,Entire home/apt,
Cozy Amsterdam With Milanese touch,52.36056,4.8659,Entire home/apt,264.0
Amsterdam Sleeping under Stars. Free Parking!,52.38541,4.95508,Entire home/apt,256.0
Volledig gerenoveerd appartement (130m2) met tuin,52.34202,4.90983,Entire home/apt,
"Cosy, beautiful apartment in the popular Old West!",52.3684,4.86567,Entire home/apt,336.0
Mooi appartement vlakbij het centrum van Amsterdam,52.38888,4.88021,Entire home/apt,
Renovated 1-Bedroom Apartment in Central Amsterdam,52.36757,4.87583,Entire home/apt,
Cozy apartment in Amsterdam,52.3648,4.93707,Entire home/apt,
★ MEMORABLE ★ UNIQUE ★ EXPERIENCE ★ 2BR ★ 2BATH ★,52.37201,4.94655,Private room,225.0
Beautiful ground level apartment with cosy garden,52.37432,4.87447,Entire home/apt,
Guestroom/private bathroom center Amsterdam,52.36636,4.89248,Private room,189.0
Family home with garden close to  vibrant square,52.35611,4.9184,Entire home/apt,
The Luxurious Apartment with Private Jacuzzi,52.32386,4.97783,Entire home/apt,
"Bright apartment next to Amstel, 3 outdoor spaces",52.35568,4.90441,Entire home/apt,
Stylish apartment with balcony in lovely area,52.36824,4.85683,Entire home/apt,
Unique room in former bathhouse. Free parking,52.41216,4.88759,Private room,
Apartment in former Bathhouse. Free Parking,52.41244888305664,4.88678503036499,Entire home/apt,277.0
Anno 1604 Tiny Attic Room with Canal View,52.3776,4.89005,Private room,
Cozy & light park view condo,52.367790377341535,4.848848186655654,Entire home/apt,
Modern spacious house in booming Amsterdam-North,52.4061811205407,4.905027340614697,Entire home/apt,135.0
Cosy and green family apartment in east Amsterdam,52.35411,4.91972,Entire home/apt,
Spectacular apartment in Amsterdam - Big &central!,52.3707,4.86022,Entire home/apt,409.0
Comfortable private room 4 min far from Vondelpark,52.35238,4.85209,Private room,159.0
Penthouse with Home Cinema @ Great Location,52.37125,4.84865,Entire home/apt,349.0
My home is always sunny & has private sauna,52.36168,4.85014,Entire home/apt,216.0
Really central houseboat with fire place & terrace,52.38216,4.885,Entire home/apt,450.0
Lovely appartment near Vondelpark & Rembrandtpark,52.35949,4.85472,Entire home/apt,272.0
Spacious and modern apartment near city center,52.37286,4.85895,Entire home/apt,
Cozy Appartement  Canal View Old West City Centre,52.36993,4.86754,Entire home/apt,450.0
Waterfront villa & garden facing Amsterdam forest,52.32194,4.85751,Entire home/apt,
Catalonia Vondel Amsterdam 4* - Premium room,52.36373,4.87849,Private room,299.0
Catalonia Vondel Amsterdam 4* - Executive room,52.36233,4.87898,Private room,309.0
Catalonia Vondel Amsterdam 4* - Executive Premium,52.36191,4.87902,Private room,319.0
Catalonia Vondel Amsterdam 4* - Triple room,52.36337,4.87711,Private room,329.0
Bright open apartment near Westerpark Amsterdam,52.38293,4.85229,Entire home/apt,
Cosy Apartment by the park in Amsterdam West,52.37727,4.8546,Entire home/apt,
HIGHLY LUXURIOUS & FANCY 7-star apartment in City,52.36378,4.88348,Entire home/apt,700.0
Modern appartement with balcony and new interior,52.35085,4.88949,Entire home/apt,322.0
Comfortable 2-bedroom apartment with balcony,52.37449,4.84282,Entire home/apt,
"Well located, modern apartment, suitable with baby",52.35219,4.91587,Entire home/apt,
Prachtig stijlvol appartement in bruisend de Pijp,52.35652,4.90444,Entire home/apt,
Newly renovated  apartment with sunny&quiet garden,52.3493,4.90826,Entire home/apt,340.0
Stylish apartment with balcony in lovely Amsterdam,52.37523,4.86993,Entire home/apt,
Modern apartment near Amsterdam city center,52.37275,4.8619,Entire home/apt,
Central Apartment next to the Dam,52.37462,4.89113,Entire home/apt,407.0
Beautiful 2 Bedroom wth Garden close to Vondelpark,52.35354,4.8556,Entire home/apt,
Standard Double Room at Hotel Beethoven,52.34915,4.87696,Private room,500.0
"Lovely, cosy apartment in the center of Amsterdam!",52.36814,4.87095,Entire home/apt,
"Beautiful, stylish home in centrum | 4P",52.38429,4.88996,Entire home/apt,
"Lovely,  renovated apartment!",52.38783,4.88312,Entire home/apt,169.0
Bright and cozy apartment in Amsterdam,52.37825,4.8534,Entire home/apt,288.0
Lovely canal view apartment,52.3481,4.90099,Entire home/apt,162.0
"Private house + sunny garden, near Park & Jordaan",52.38423,4.8554,Entire home/apt,
Nice cosy 2-bedroom private house,52.37498,4.94746,Entire home/apt,189.0
