name,latitude,longitude,room_type,price
Flat 3Rooms Ventas up to 6 easy to park,40.42662,-3.65387,Entire home/apt,69.0
Acogedor Apartamento.CENTRO. EN CHUECA/JUSTICIA/,40.426031,-3.698134,Entire home/apt,113.0
Habitación doble sin ruidos,40.36148,-3.59824,Private room,45.0
Aparment in latina in the center,40.41055,-3.70656,Entire home/apt,64.0
Comfy room for 2 non smokers in cosy shared flat,40.40296,-3.74469,Private room,
LOFT de diseño  Ortega y Gasset,40.42929,-3.67663,Entire home/apt,108.0
Apart Luna Palace,40.42171,-3.70564,Entire home/apt,87.0
BEAUTIFUL APARTMENT IN THE CENTER,40.43778,-3.71294,Entire home/apt,183.0
Aeropuerto-IFEMA-Wanda Metropolitano-CC.Plenilunio,40.44544,-3.5861,Entire home/apt,
quiet/luminous flat Madrid center,40.42595,-3.7053,Private room,
Nice apartament near down town,40.41697,-3.67319,Private room,60.0
Between Gran Vía & Palacio Real,40.42063,-3.71193,Entire home/apt,114.0
Duplex-terrace close to Gran Vía,40.42152633589287,-3.71198815447068,Entire home/apt,268.0
PROARQUINSA apartamentos en madrid,40.40366,-3.7059,Entire home/apt,
C22-Low cost room.,40.41856630367691,-3.709107643183609,Private room,152.0
"WOW! PRINCIPE SANTA ANA Wifi!!! 2br, LIFT",40.4163,-3.70046,Entire home/apt,236.0
Alquiler habitación individual,40.442649841308594,-3.6739718914031982,Private room,46.0
Beautiful studio in the heart of Ma,40.41396,-3.70446,Entire home/apt,102.0
Habitación muy bien comunicada,40.38533,-3.71209,Private room,26.0
Imperial Deluxe Plaza Mayor,40.41474,-3.70744,Entire home/apt,125.0
SPECTACULAR LOFT OF THREE FLOORS,40.44033,-3.61872,Entire home/apt,185.0
"Sol, big and quiet.300MB WIFI. check the opinions!",40.41666,-3.70222,Entire home/apt,120.0
Downtown Comfortable Apartment Gran Vía | A006,40.4217,-3.704667,Entire home/apt,199.0
"URBAN SANTA ANA,Central! Best Tapas area Wifi! 1BR",40.41555,-3.69955,Entire home/apt,119.0
B12-Casa Opera.,40.41919,-3.70915,Private room,78.0
Great refurbish apartment for vacations,40.40564,-3.65427,Entire home/apt,167.0
CONFORT IN THE HEART OF MADRID,40.41466,-3.70115,Entire home/apt,196.0
Estudio: Downtown Historic District Royal Palace,40.41535,-3.7101,Entire home/apt,60.0
Triángulo del Arte temporary rental not touristy,40.41014,-3.70096,Entire home/apt,115.0
Cozy Urban Apt. Historic District-Sol,40.4152,-3.70429,Entire home/apt,144.0
Luxury apartment in the center wifi,40.42318,-3.70166,Entire home/apt,68.0
NICE APARTMENT IN MADRID CENTER,40.40955,-3.71055,Entire home/apt,86.0
Central House,40.40498,-3.7006,Entire home/apt,155.0
View to Plaza Mayor,40.41508865356445,-3.707134962081909,Entire home/apt,270.0
Private Bathroom.,40.4142968542387,-3.709685581272064,Private room,133.0
Room bathroom almost private. Parking. Ideal girl,40.42397,-3.7303,Private room,
Lovelly studio for 2 in the heart of Madrid,40.42896,-3.70693,Entire home/apt,
"Charming Salamanca apartment, 1BR. - VI",40.42129424736724,-3.683965195613257,Entire home/apt,127.0
Beautiful attic near center.,40.40155,-3.67772,Entire home/apt,
Madrid Rio-Palacio Real Room Own WC,40.40847,-3.72231,Private room,38.0
Malasaña-Justicia-Chueca with jacuzzy,40.42363,-3.70076,Entire home/apt,209.0
Modern and bright Duplex in La Latina/Plaza Mayor,40.41012,-3.71149,Entire home/apt,225.0
Madrid City Center. Double Room,40.43597,-3.70842,Private room,
Cute apartment in Madrid center,40.40967178344727,-3.70320200920105,Entire home/apt,77.0
"3 Bdr PH, Best Views, Madrid Center",40.41142,-3.71047,Entire home/apt,166.0
Penthouse citycenter - 20m2 terrace,40.41209,-3.70278,Entire home/apt,
Habitaciones Madrid centro,40.43089,-3.70486,Private room,34.0
ROMANTIC in downtown Madrid. Bathtub.,40.41154,-3.70803,Entire home/apt,500.0
"Bonita, acogedora y en pleno centro",40.42094,-3.70045,Private room,1286.0
Hi-Fi Apartament Centro Chueca AC,40.42515,-3.69927,Entire home/apt,
Room to Rent. City Center,40.41128,-3.70224,Private room,76.0
"Madrid Classy flat I, 6 peop, 80 sqm, 2 BR, 2 BTHR",40.41497,-3.7014,Entire home/apt,230.0
Monthly Rental Charming Apartment Glorieta Bilbao,40.42883,-3.70233,Entire home/apt,73.0
Precioso Apartamento reformado,40.44733,-3.70123,Entire home/apt,
FLAT  MADRID  CENTER SPAIN,40.4313,-3.65535,Entire home/apt,
Rooftop in Tetuan with big terrace,40.46107,-3.70196,Entire home/apt,67.0
Gran Via Deluxe Madrid Center Studio,40.41811,-3.70353,Entire home/apt,88.0
Acogedor apartamento a pasos de Puerta del Sol,40.41927889999999,-3.7020884,Entire home/apt,165.0
Increíble ático c/terraza privada en pleno Madrid!,40.41927889999999,-3.7020884,Entire home/apt,206.0
Hermoso apartamento en pleno centro de Madrid,40.41927889999999,-3.7020884,Entire home/apt,198.0
Impresionante ático c/terraza a metros de Gran Vía,40.41927889999999,-3.7020884,Entire home/apt,246.0
4F Fantástico apartamento en el corazón de Madrid,40.41927889999999,-3.7020884,Entire home/apt,225.0
118 / 211,40.42324,-3.70649,Entire home/apt,171.0
Espectacular piso con inmensa terraza en Gran Vía!,40.41928,-3.70209,Entire home/apt,524.0
Madrid Center Rastro Lavapiés,40.40756,-3.70568,Private room,
Entire Flat & THE coolest rooftop of Malasaña,40.4237,-3.70258,Entire home/apt,
Spacious&comfortable Apartment 2-8p,40.42328,-3.70655,Entire home/apt,325.0
Apartment  in gran via - malasaña,40.4243,-3.70442,Entire home/apt,179.0
Fabuloso apartamento entre Gran Vía y Pta del Sol,40.41927889999999,-3.7020884,Entire home/apt,264.0
Warming Apartment Superbly located Bilbao metro st,40.42936,-3.7021,Entire home/apt,70.0
Fantástico y espacioso apartamento en Arturo Soria,40.46526,-3.65829,Entire home/apt,134.0
PLAZA MAYOR DELUXE,40.41584,-3.70683,Entire home/apt,213.0
Your house in Madrid. Near the center. Two bedroom,40.38953,-3.71413,Entire home/apt,40.0
Room Chamartín Plaza Castilla,40.47054,-3.68104,Private room,55.0
PLAZA MAYOR -SOL,40.41535949707031,-3.708812952041626,Entire home/apt,195.0
Apartment Center,40.40974,-3.7102,Entire home/apt,129.0
"Reina Sofía, a lovely apartment",40.40986,-3.69752,Entire home/apt,110.0
Buhardilla en el Madrid de los Austrias,40.41737747192383,-3.706744909286499,Entire home/apt,9515.0
Peaceful 1bd apt. in Conde Duque,40.42506,-3.70752,Entire home/apt,102.0
Callao Deluxe Madrid Center Studio,40.42018,-3.70465,Entire home/apt,88.0
"Cosy design apartment in  Madrid, next to Retiro",40.40926,-3.67569,Entire home/apt,624.0
Habitación acogedora en Madrid,40.42617,-3.64297,Private room,44.0
World Pride Madrid 2017 attic in Chueca,40.42312,-3.69761,Entire home/apt,
Acogedor estudio en el Centro WIFI (4izq),40.41187,-3.69662,Entire home/apt,188.0
Apartamento centrico con encanto,40.43131,-3.69918,Entire home/apt,200.0
Cozy bedroom wi-fi /Airport/ Ifema/ Metropolitano.,40.42654,-3.615916,Private room,34.0
Exclusivo Apartamento en Lavapies,40.40672,-3.69915,Entire home/apt,77.0
Single room with good vibes!,40.4091847,-3.7112316,Private room,60.0
"Santa Ana Classy II, 6 pax, 65 sq.m, 2BR, 1BTHR",40.41464,-3.70134,Entire home/apt,199.0
Sunny Apt. Historic District-Sol,40.41677,-3.70241,Entire home/apt,155.0
Downtown Comfortable Apartment Gran Vía | A007,40.4217,-3.704668,Entire home/apt,186.0
